Issuer_Name,Issuer_Location,Issuer_Sector,Interest_Rate,Credit_Rating,Credit_Rating_Numeric,ESG_Score,Market_Demand,Inflation_Rate,Government_Support,Project_Risk,Liquidity,Currency_Risk,Issuer_Reputation,Bond_Price
KIWI PROPERTY GROUP LTD,New Zealand,Financials - Real estate,2.408588020860737,AA,2,57.8103284343311,100.23718199720955,2.739356386571342,8.168779858937828,0.05025503365311934,1.3339923517748942,2.802367410867509,82.43609400774528,103.00364164913091
KLABIN AUSTRIA GMBH,Austria,Corporate - Materials,3.813999060311253,B,6,81.79701634133554,82.78839940182584,3.180529914179954,0.13949018691911452,4.278234566382499,6.863722327726434,4.573478717606073,69.50979836249512,93.9763381072394
KLOVERN AB,Sweden,Financials - Real estate,4.704651566460567,B,6,79.96510580697189,123.71324139566391,2.770367668707191,6.5711883906127335,1.974862816520323,2.1237065530249777,3.3722053568343426,74.92724391656466,102.25785385430206
KNOWLEDGE CITY GUANGZHOU INVESTMENT GROUP CO LTD,China (mainland),Financials - Financial services,4.665058308080494,BB,5,58.96780051446205,53.67129434830667,1.4960021063530375,3.6509392023180585,9.107979110488678,8.575876757624016,2.018665020524651,93.78266938372929,94.07112290854849
KOCHI PREFECTURE,Japan,SSA - Quasi-sovereigns,2.5287771713185947,A,3,85.25695727852818,97.47690060436513,2.733326503512661,6.1149485271919914,1.7458398467636027,0.5859088771013543,4.31190192262137,55.42815723514047,100.36215863230622
KOJAMO OYJ,Finland,Financials - Real estate,1.0095712062833986,BB,5,72.75859958668282,83.63233942703334,0.9559405474221536,6.960314069891137,2.860600516592855,2.1548198278557464,0.905314495579822,89.58664464998265,100.17448091481565
KOMATSU LTD,Japan,Corporate - Industrials,4.931785395330506,BBB,4,83.38802958015765,142.05358851025545,0.8909539642738727,3.4247521918630417,5.168367677344992,9.985602484850686,2.7211837880520875,58.53772754980982,104.15692218709225
KOMETA 99 ELELMISZERIPARI ZRT,Hungary,Corporate - Consumer Staples,4.275041389006704,BB,5,91.86835398850754,51.20030272726825,1.5368811111084768,1.0796244811083555,2.6336361899807925,4.330761025867926,4.7527518597187814,51.83539914023142,93.09191355899125
KOMMUNALBANKEN AS,Norway,SSA - Agencies,1.0609820654147009,AAA,1,58.48642142884616,105.2814875718349,2.923107107132171,0.6964586774826564,2.098646772791212,7.029656635446435,3.1269881494020635,59.27873013725239,98.74969667734689
KOMMUNEKREDIT,Denmark,SSA - Quasi-sovereigns,4.643788471778175,BBB,4,50.957243399841836,124.0663581066626,1.2390447417269055,5.889360225625478,5.990993251027525,1.8266304885701368,4.084842252374381,88.25215949852449,101.42717257273156
KOMMUNINVEST I SVERIGE AB,Sweden,SSA - Quasi-sovereigns,4.414533629279577,B,6,88.95512931978934,98.50179875240413,0.6897602266960388,5.206553537341115,0.8892952275502386,6.0986873498553775,3.2678036277259643,70.256303666843,101.2654852691962
KONINKLIJKE AHOLD DELHAIZE NV,Netherlands,Corporate - Consumer Staples,2.8347712570673247,AA,2,80.4848712576308,58.54030301627216,0.8951286056190653,7.422010091211325,0.5816775872092472,7.2610606836941844,4.196854317689452,93.6260258423091,101.4339220305607
KONINKLIJKE KPN N.V.,Netherlands,Corporate - Communications,3.1607394608521817,B,6,84.98197848110608,147.24613900279022,3.0762349055887404,5.097355100039371,3.7224529518607143,3.1447663586651053,4.722439399226218,76.23537705911329,102.6959619517855
KONINKLIJKE PHILIPS N.V.,Netherlands,Corporate - Health Care,2.2955121674155863,A,3,91.90774874943213,101.8010431376098,2.4013498542418628,4.224457900308791,7.206644545078623,8.288971119758777,1.3646086376636841,51.11251759631655,100.12372883701522
KOOKMIN BANK,Korea,Financials - Banking,0.746427374699141,BBB,4,90.14054674122502,111.41862443190114,1.25960349010993,3.9808717823623088,5.548067582739479,6.034175784722833,0.8483054062835943,85.83568048009633,101.78459766158532
KOREA DEVELOPMENT BANK/THE,Korea,SSA - Quasi-sovereigns,2.0083875874065544,BBB,4,98.04600734644123,73.66097827075073,2.165887475984544,0.26446902597667465,4.228764684667788,3.891230096150302,2.4199537516626997,55.511645436061634,95.02185465651559
KOREA DISTRICT HEATING CORP,Korea,Corporate - Utilities,4.112840518691051,AAA,1,76.7967539426059,98.34980851068039,2.082738867276051,3.3555720169665717,5.657515642245824,5.5764239334315855,3.509312134121079,89.46898167309622,100.92865222024275
KOREA EAST-WEST POWER CO LTD,Korea,Corporate - Utilities,0.5208441035207129,A,3,74.42478163299526,92.91494919583218,2.466307935321984,9.760201575244942,3.654514846532736,5.767608474359243,1.1359562659110805,58.405127490259005,102.54560826808898
KOREA ELECTRIC POWER CORP,Korea,Corporate - Utilities,2.000746272610149,AA,2,70.0943599945365,57.48958420019837,1.199562663264849,8.735555762270888,9.36146335432113,1.6553529269386602,0.020507252150835376,67.27231929027568,98.10551901442474
KOREA HYDRO & NUCLEAR POWER CO LTD,Korea,Corporate - Utilities,2.291759121159245,BBB,4,57.68455214221023,60.61603535474672,3.0932089615831933,3.293780670342177,0.5490489091077433,4.027323698669662,1.7146755791835266,88.06357148126801,95.75089455717978
KOREA INTERNATIONAL BOND,Korea,SSA - Sovereigns,2.918280213220653,BBB,4,78.63036164410113,133.74725196187745,1.4281056862400385,5.877954050663722,6.733914790298352,3.4343058801949313,4.844296677338942,97.71156787382108,103.32948082896021
KOREA INVESTMENT & SECURITIES CO LTD,Korea,Financials - Financial services,4.639350273857422,AAA,1,63.85062621629894,73.98199522065903,2.5823949619287108,8.47296745535494,8.912826648277505,4.009027225791261,3.4748373030292337,68.57169753233661,99.23230531771395
KOREA LAND & HOUSING CORP,Korea,SSA - Agencies,2.0585569746468257,BB,5,96.06537561064877,69.49582714986306,0.5483739391166447,4.412743367500687,8.038847087352535,7.611105884852579,2.00662721970612,91.47001100994679,97.79951966173954
KOREA MIDLAND POWER CO LTD,Korea,Corporate - Utilities,2.0612894085330247,AA,2,79.15954021385488,100.49114512501393,1.6179713896824417,0.1795786375015096,1.8404103482144674,4.825384074666727,0.9628804867342017,59.539613273791936,99.35544446067045
KOREA RAILROAD CORP,Korea,SSA - Agencies,3.818755616493868,B,6,79.64200902540551,126.87471313625129,1.5551294538764249,0.7451046181864007,2.9592634898028836,9.403161532392643,1.780448368773735,90.35898851012456,101.07738037854537
KOREA SMES AND STARTUPS AGENCY,Korea,SSA - Agencies,2.534980734004132,A,3,67.74623304385051,56.19465185789879,2.1304532857490432,5.103927213487066,7.1704793870710475,2.936764133584362,0.8491971665062398,82.87470296281255,95.86459051535337
KOREA SOUTH-EAST POWER CO LTD,Korea,SSA - Agencies,1.510721703229919,BBB,4,52.599467598885376,107.68079196382558,0.7182087853315895,9.694393756758783,0.8427055918076554,4.15703578284929,0.531529106564757,59.63717536061842,103.9846480286964
KOREA SOUTH-EAST POWER CO. LTD,Korea,SSA - Agencies,2.53597782259712,BBB,4,51.58718826864943,61.92104428405734,2.870394121178325,6.932095422188677,8.118616998325841,7.869568104790414,4.533711862862769,65.12519801757058,94.84666207044798
KOREA SOUTHERN POWER CO LTD,Korea,Corporate - Utilities,1.1338565917090992,B,6,71.16675720765987,53.646105082561846,1.1533424053027055,0.7091619143856953,7.189069446047903,5.460245933207503,4.988251691877368,56.5885444298518,90.12240444271708
KOREA WATER RESOURCES CORP,Korea,SSA - Agencies,1.293741439278005,AA,2,54.22826890486189,55.27439521622174,2.5311134446460306,1.8936087579186278,7.296066492353425,5.4702814642444775,0.8205721979789515,69.14835055321566,93.39655358133535
KOREA WESTERN POWER CO LTD,Korea,Corporate - Utilities,2.7426549773276587,BB,5,80.34234777700695,133.41641082084413,2.9096363697322793,7.7132314321685005,1.002413702675914,0.5334016300518352,0.2726127943913986,60.18243205616387,104.45036120534442
KOREAN AIR LINES CO LTD,Korea,Corporate - Consumer Discretionary,2.3851645227704656,BBB,4,94.04865028198287,61.79724836280616,2.185630868724539,8.414397599562447,7.177605448162309,3.985996627184558,1.6486555357310617,82.19989768152368,98.86084428362409
KORIAN SA,France,Corporate - Health Care,4.61680655480645,AA,2,94.14574082593612,54.515136441229195,2.7226496201659565,6.176945861885908,6.7981812521997,2.707337324217325,2.3082959038070765,99.72525521102793,98.44627679431076
KRAFTWERKE OBERHASLI AG,Switzerland,Corporate - Utilities,2.130772546024849,B,6,82.95227050661163,93.78998871429123,2.4855809366450163,6.444231696298166,8.309224908218505,9.993351228311154,1.0241062353792723,50.60045815421321,98.44549840694512
KREDITANSTALT FUER WIEDERAUFBAU,Germany,SSA - Quasi-sovereigns,3.1126475762511956,AAA,1,60.56159157364655,134.39934719420248,1.5665893914560227,0.28337450383384644,0.415959562564695,3.083550706323103,1.5071245589927922,77.04599066436494,103.00605296932333
KREDITTFORENINGEN FOR SPAREBANKER,Norway,Financials - Banking,3.3451892956378866,BB,5,93.14984156794361,76.2408376489302,2.926575617100696,8.285302595815086,0.23110668467792195,8.844965347938635,1.0043536784582885,78.68332987745049,102.14419124011202
KUNGSLEDEN AB,Sweden,Financials - Real estate,0.5589250546475013,A,3,94.3046717656604,92.17126175259165,1.384104109656584,7.882752081708296,3.7300709987856076,6.762337350404774,3.8713028421622564,95.71043948404059,103.33565867039502
KUNMING RAIL TRANSIT GROUP CO LTD,China (mainland),Corporate - Consumer Discretionary,3.4859181740751977,BBB,4,59.83267924764793,53.99225325637512,2.2136387532545516,2.5903514410334716,1.4878828384915288,3.4091640919209043,3.562889716236304,75.30026673834688,94.18974572949337
KUNTARAHOITUS OYJ,Finland,SSA - Quasi-sovereigns,1.3011618509138814,AA,2,86.87130428853386,94.90785141348758,2.7361932174246184,7.086767199655069,5.583844775702219,5.435343783741237,3.1747575788049085,77.18507098224588,101.71475645382401
KUTXABANK SA,Spain,Financials - Banking,4.824816428612548,AAA,1,64.32597744635615,107.76130806371336,1.636867729437523,2.148546064249981,9.173489015067489,8.405358799491937,1.9360892853960237,73.58264006641943,100.06063783666795
KVIKA BANKI HF.,Iceland,Financials - Banking,1.1689822748890082,A,3,90.13201561764649,107.09070537521447,1.4083028228522751,0.4033016105151299,3.9147973033401575,8.833682980309119,4.54520470657118,63.44521522807407,99.17263933467304
KWG GROUP HOLDINGS LTD,China (mainland),Financials - Real estate,2.365808556771607,AA,2,99.86189499518014,83.24266921743651,1.8780380305184683,2.0113654259037728,8.449503772726041,1.6039387500614521,4.8476627076751,52.80145666244569,96.1336925345048
KYUSHU ELECTRIC POWER COMANY INC.,Japan,Corporate - Utilities,0.8840735063538974,AA,2,51.50130026646964,81.55331806631355,2.953890483047461,1.786288767542995,0.0024087451786647396,3.3957314120816964,0.86819656312706,70.43288411049181,97.26078909893707
KYUSHU RAILWAY CO,Japan,Corporate - Consumer Discretionary,4.985934133306763,A,3,94.86829328954659,60.66236189365979,3.2897652894369944,3.3774799673484726,1.685146434591842,3.3522318021357167,1.1150632070593902,52.629573562033926,97.04437482335499
LA BANQUE POSTALE HOME LOAN SFH SA,France,Financials - Consumer Finance,2.759877546490592,AAA,1,81.1315266799329,86.67983206462684,2.1352502385796703,4.184494971754581,0.3042353965408562,0.4204479607594469,2.6281551400018484,77.52462347329589,101.03082975993806
LA BANQUE POSTALE SA,France,Financials - Banking,3.179232577940197,B,6,98.66913095824106,59.94946688729647,2.4843986159709557,5.085388914977079,3.2814718051506864,5.9823775985189656,0.45625284641122643,65.36468216211466,96.9221261153534
LA POSTE,France,Corporate - Industrials,0.8018441482479237,AAA,1,73.25047587632139,126.65959447120517,3.2098208667167425,4.767538755083281,9.081895956965027,8.54820052992188,2.182241994115564,76.6801200762714,102.5276117998493
LAMDA DEVELOPMENT SA,Greece,Financials - Real estate,3.8748221167963,BB,5,92.36939652856869,146.62742977481858,0.7956405542388272,2.7067460596528936,0.9695212359898775,3.815743878255178,2.9089563238885505,56.71484821975933,104.05984355744062
LAND BADEN-WUERTTEMBERG,Germany,SSA - Quasi-sovereigns,1.444575168930136,BBB,4,53.11970342991386,147.0074456666707,1.196235733598495,0.29170668574074465,6.064097767438003,7.40035944984177,2.6103678556866656,96.63149828696798,101.18724723930825
LAND SECURITIES CAPITAL MARKETS PLC,United Kingdom,Financials - Real estate,4.541244302483212,A,3,66.7639525039148,136.50710993753938,2.6267000187547476,6.051016222371507,4.5149593911944415,6.277004136007399,1.6545429153901303,94.72606217749674,105.23660024133247
LANDESBANK BADEN-WÃœRTTEMBERG,Germany,Financials - Banking,1.4231283821690321,B,6,53.3508268875605,110.07921493396191,2.971233385736899,3.957448298473544,9.384682123658125,3.756487354930008,2.712229030386034,59.499825460114224,95.33910308283566
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE,Germany,Financials - Banking,1.3580947429864996,A,3,98.76715667395354,120.086569724388,3.071087084991734,2.986721573875497,1.2251914253709384,1.4105979949229708,4.794004771294239,67.17221416470049,101.3254266822639
LANDESBANK SAAR,Germany,Financials - Banking,0.664473505316427,A,3,90.84869536359184,78.52058026804141,1.7453215305647978,8.669410428305124,2.1202785050222897,7.093238527759674,1.0300870214568802,80.67463859259898,103.03763271505935
LANDSBANKINN HF,Iceland,Financials - Banking,2.6243012529949965,AAA,1,92.62737106229852,113.07704201726207,0.7680197068756005,7.467433077981598,0.29541968611493274,8.545651689412404,3.274156791970018,54.78431036529531,106.92447664270165
LANDSHYPOTEK BANK AB (PUBL),Sweden,Financials - Consumer Finance,3.041785099681774,BBB,4,96.89826157169472,95.56495494398774,1.8133444318988596,8.577655483724422,4.3393524963137375,6.858544924014919,0.21698347078025926,67.72839105580755,103.62578385349384
LANDWIRTSCHAFTLICHE RENTENBANK,Germany,SSA - Quasi-sovereigns,0.7956888774275857,BB,5,54.25517430598927,98.20173397769325,1.1922037706211612,4.94982794712461,2.778328995646543,0.17878484034818065,0.33208202240717466,62.55561434095031,98.34726316461926
LÃ„NSFÃ–RSÃ„KRINGAR BANK AB (PUBL),Sweden,Financials - Banking,3.9898742751275478,AA,2,69.27987962566667,125.7776560375158,1.3735893649898725,1.3093125212677748,8.69905933890321,2.1623289439099125,2.759141121117925,95.77583643583483,100.47248124878072
LANTMANNEN EK FOR,Sweden,Corporate - Consumer Staples,2.5397997563661243,AA,2,53.551744452200104,78.19183555972516,2.8168026705125175,6.962214361212724,6.04940813197755,0.6947998488353191,0.5246959016397473,92.62553181446026,99.01046667074557
"LAR ESPANA REAL ESTATE SOCIMI, SA",Spain,Financials - Real estate,2.8597562119741102,A,3,60.53965507750143,81.80396116945198,0.7265812580776606,2.0607377993717524,6.140907379757017,5.703860995762268,0.11173394213428667,78.99163706334319,97.49845339788793
LASALLE LOGIPORT REIT,Japan,Financials - Real estate,2.4834323612220266,BBB,4,61.468288851883614,142.46417911286366,2.9827436524421063,4.412296690917168,5.319106968813024,7.564776788404124,0.857564988240111,76.01731684357871,103.0450065054062
LATVENERGO AS,Latvia,Corporate - Utilities,2.303433773938967,B,6,73.45536055237893,55.62242948509723,1.7830072574725073,0.650007889488885,0.91850337229201,1.1057918706865943,2.824245854997872,96.53628972726986,93.2329529523742
LEADER ENERGY SDN BHD,Singapore,Financials - Financial services,3.0183814908869806,AAA,1,63.42810837268213,98.56342984133404,2.2881917933017855,8.253084024229825,4.450186837253552,8.383378205933852,3.516704772594662,96.62138914894076,104.05162414978234
LEASEPLAN CORPORATION N.V.,Netherlands,Financials - Commercial Finance,1.1985811066882062,BBB,4,55.048905340888055,141.28008004078617,0.768956693707037,1.2594064104750058,9.995051897085165,5.555089783954832,1.0123928207069,98.46650626758301,100.47079386177143
LEASYS SPA,Italy,Corporate - Consumer Discretionary,1.31867658722872,BBB,4,58.37455445470539,111.0363007818157,1.512077235071839,9.030975070493097,8.352292908460148,6.899690121417249,3.3412971860408724,56.26894420540938,101.12041486347654
LEEWARD RENEWABLE ENERGY OPERATIONS LLC,United States,Corporate - Utilities,4.378035294560828,AAA,1,57.363778177604544,104.64070742121321,0.7691027570445373,8.642306022615571,8.93459054167116,9.714018486086463,0.9123816554961467,58.02789053815851,103.76575400807364
LEJONFASTIGHETER AB,Sweden,Financials - Real estate,4.757519579601348,A,3,98.65383989561491,74.97441792293552,3.384631168643329,4.645827644392461,8.232263592464994,0.8368098824769732,3.0672871331562854,83.83683493399434,97.31548144442252
LENDLEASE EUROPE FINANCE PLC,United Kingdom,Corporate - Industrials,2.1798919232588885,BBB,4,87.96462534592368,84.32754890644483,2.921784947978751,7.443682043039907,1.0304169343098268,9.012240229777893,2.059798399478994,77.07172383049225,102.04381158378314
LENDLEASE FINANCE LTD,Australia,Financials - Real estate,1.718351029145992,AA,2,98.3880732634781,135.2048415804693,1.8788982630693807,6.194450738181533,2.2744825406479965,1.261026959874093,3.268997546668084,50.9232952446618,105.36090442607406
LENOVO GROUP LTD,China (Hong Kong),Corporate - Technology,3.397997944575571,AAA,1,71.98702432539542,105.92181317684582,1.1708076449710134,8.030756423377449,0.03121651356409627,3.9295880663668226,4.975263762396237,53.09875179947597,104.53149987542716
